title,community,model,area,price,ave,time,link,longitude,latitude
世茂滨江花园，交通方便，放心好房，有钥匙,世茂滨江花园,2室2厅,170平,21000,123,2017.05.30上架,http://sh.lianjia.com/zufang/shz3997450.html,121.520399,31.227414
实地看房，视野很好，好房好心情，有钥匙房源,桃林一小区,2室1厅,59平,6500,110,2017.05.28上架,http://sh.lianjia.com/zufang/shz3994944.html,121.549623,31.234018
低楼层，多次带看，有钥匙房源，如您所见,陆家嘴国际华城,2室2厅,113平,13000,115,2017.05.28上架,http://sh.lianjia.com/zufang/shz3994068.html,121.541764,31.241526
多次带看，看房有钥匙，2室2厅2卫，地铁沿线,世茂滨江花园,2室2厅,135平,18000,133,2017.05.27上架,http://sh.lianjia.com/zufang/shz3993078.html,121.520399,31.227414
证大家园，钥匙在链家，好房待租，实地看房,证大家园（公寓）,3室2厅,115平,8600,74,2017.05.27上架,http://sh.lianjia.com/zufang/shz3991546.html,121.6028134,31.28632734
看房有钥匙，简约二室，出行方便，好房好心情,菊园,2室2厅,91平,11000,120,2017.05.26上架,http://sh.lianjia.com/zufang/shz3990725.html,121.519739,31.233867
好楼层，有钥匙，看房客户多，真实在租,毕加索小镇（一期）（公寓）,2室2厅,83平,6000,72,2017.05.26上架,http://sh.lianjia.com/zufang/shz3988677.html,121.653788,31.221435
临沂八村，有爱有家，高区采光好，看房客户多,临沂八村,1室1厅,40平,3500,87,2017.05.24上架,http://sh.lianjia.com/zufang/shz3984839.html,121.521992,31.203131
桃林小区，钥匙在链家，人气房源，精致户型,桃林小区,2室2厅,81平,7200,88,2017.05.21上架,http://sh.lianjia.com/zufang/shz3978252.html,121.552138,31.237232
有钥匙房源，出行方便，最近看房多，上门实拍,六荷苑小区,2室1厅,66平,4300,65,2017.05.24上架,http://sh.lianjia.com/zufang/shz3978107.html,121.5962493,31.27461728
陆家嘴花园，链家房源，看房客户多，生活很便利,陆家嘴花园（一期）,3室2厅,130平,13500,103,2017.05.21上架,http://sh.lianjia.com/zufang/shz3977748.html,121.54842438518,31.237858529952
人气房源，简约二室，有钥匙，地铁沿线,世茂滨江花园,2室2厅,162平,20000,123,2017.05.20上架,http://sh.lianjia.com/zufang/shz3976426.html,121.520399,31.227414
园西小区，好房好心情，高清照片，地铁沿线,园西小区,2室1厅,54平,3500,64,2017.05.19上架,http://sh.lianjia.com/zufang/shz3974785.html,121.7045417,31.19623433
河滨小区，有钥匙房源，高区阳光房，高清大图,河滨小区,2室2厅,76平,3000,39,2017.05.19上架,http://sh.lianjia.com/zufang/shz3974227.html,121.70956,31.19910714
桃林一小区，链家房源，实地看房，1室1厅,桃林一小区,1室1厅,38平,5000,131,2017.05.17上架,http://sh.lianjia.com/zufang/shz3970261.html,121.549623,31.234018
看房有钥匙，空气清新，地铁沿线，最近看房多,金杨新村五街坊,1室1厅,48平,3600,75,2017.05.17上架,http://sh.lianjia.com/zufang/shz3969390.html,121.583639,31.251299
世茂滨江花园，链家房源，钥匙房，近地铁,世茂滨江花园,2室2厅,137平,20000,145,2017.05.14上架,http://sh.lianjia.com/zufang/shz3964303.html,121.520399,31.227414
北蔡大街32弄，1室1厅1卫，有钥匙方便看，人气房源,北蔡大街32弄,1室1厅,43平,3300,76,2017.05.14上架,http://sh.lianjia.com/zufang/shz3962461.html,121.5599903,31.19436126
桃林小区，多次带看，2室1厅1卫，好楼层,桃林小区,2室1厅,81平,7400,91,2017.05.08上架,http://sh.lianjia.com/zufang/shz3949867.html,121.552138,31.237232
受欢迎好房，舒适三室，链家房源，附近有地铁,绿洲康城亲水湾（中央区）,3室2厅,137平,7000,51,2017.05.08上架,http://sh.lianjia.com/zufang/shz3948688.html,121.590724,31.158247
梅园四街坊，低楼层，生活很便利，看房客户多,梅园四街坊,2室1厅,28平,4600,164,2017.05.05上架,http://sh.lianjia.com/zufang/shz3942375.html,121.532544,31.238222
链家房源，有钥匙，近地铁，最近看房多,世茂滨江花园,1室2厅,88平,14800,168,2017.05.05上架,http://sh.lianjia.com/zufang/shz3941769.html,121.520399,31.227414
钥匙在链家，视野很好，近地铁，2室2厅1卫,证大家园（公寓）,2室2厅,104平,7500,72,2017.05.04上架,http://sh.lianjia.com/zufang/shz3939290.html,121.6028134,31.28632734
光线充足，上门实拍，钥匙房，简约二室,凌兆新村（凌兆路586弄）,2室1厅,56平,4300,76,2017.05.03上架,http://sh.lianjia.com/zufang/shz3936960.html,121.5085575,31.14993417
最近看房多，1室2厅，上下楼方便，高清照片,中芯花园（公寓）,1室2厅,67平,5000,74,2017.05.01上架,http://sh.lianjia.com/zufang/shz3931585.html,121.625275,31.223134
光鸿苑，好楼层，两室户，有钥匙方便看,光鸿苑,2室2厅,96平,7500,78,2017.04.30上架,http://sh.lianjia.com/zufang/shz3930176.html,121.521795,31.205495
南杨小区，看房客户多，高区阳光房，小户型,南杨小区（长清路）,1室1厅,41平,3600,87,2017.04.29上架,http://sh.lianjia.com/zufang/shz3928011.html,121.498509,31.165334
真实在租，受欢迎好房，有钥匙，附近有地铁,锦绣河山,2室1厅,78平,5200,66,2017.04.28上架,http://sh.lianjia.com/zufang/shz3925474.html,121.5656737,31.25317057
仁恒滨江园，有钥匙房源，最近看房多，出行方便,仁恒滨江园,2室2厅,83平,16500,198,2017.04.27上架,http://sh.lianjia.com/zufang/shz3923359.html,121.514066,31.236233
2室1厅1卫，实地看房，好房待租，采光棒,开发浦东,2室1厅,67平,6500,97,2017.04.26上架,http://sh.lianjia.com/zufang/shz3922826.html,121.524557,31.230854
有钥匙，房型正气，最近看房多，空气清新,陆家嘴中央公寓,3室2厅,147平,18000,122,2017.04.22上架,http://sh.lianjia.com/zufang/shz3914059.html,121.547503,31.220429
看房客户多，钥匙在链家，近地铁，上门实拍,陆家嘴中央公寓,2室2厅,90平,14000,155,2017.04.21上架,http://sh.lianjia.com/zufang/shz3912550.html,121.547503,31.220429
钥匙在店，高清大图，精致户型，视野很好,绿茵苑（浦东）,2室1厅,72平,4300,59,2017.07.16上架,http://sh.lianjia.com/zufang/shz3908492.html,121.5072719,31.15651089
大唐盛世花园，放心好房，有钥匙，地铁沿线,大唐盛世花园,3室2厅,144平,13500,93,2017.04.16上架,http://sh.lianjia.com/zufang/shz3904945.html,121.566444,31.213217
简约二室，光线棒，交通便利，受欢迎好房,泉东（二）小区,2室0厅,38平,5300,139,2017.04.13上架,http://sh.lianjia.com/zufang/shz3897357.html,121.52627,31.231159
3房出租，好房好心情，有钥匙房源，最近看房多,江临天下,3室2厅,159平,15000,94,2017.04.05上架,http://sh.lianjia.com/zufang/shz3882240.html,121.518117,31.232224
南北直通，视野开阔，实地看房，如您所见,梅园六街坊,2室1厅,48平,6200,129,2017.04.01上架,http://sh.lianjia.com/zufang/shz3873455.html,121.5337602,31.24132805
仁恒滨江园，有爱有家，附近有地铁，上门实勘,仁恒滨江园,3室2厅,167平,28000,167,2017.03.30上架,http://sh.lianjia.com/zufang/shz3869748.html,121.514066,31.236233
温馨一室，近地铁，最近看房多，视野很好,东昌新村,1室0厅,31平,4900,158,2017.03.27上架,http://sh.lianjia.com/zufang/shz3864660.html,121.51825,31.23831918
实地看房，好房待租，附近有地铁，链家有钥匙,陆家嘴花园（二期）,3室2厅,141平,13000,92,2017.03.26上架,http://sh.lianjia.com/zufang/shz3863333.html,121.548948,31.236296
世茂滨江花园，两室户，附近有地铁，高清大图,世茂滨江花园,2室2厅,147平,17000,115,2017.03.21上架,http://sh.lianjia.com/zufang/shz3852829.html,121.520399,31.227414
高区阳光房，钥匙在店，最近看房多，交通便利,连波路228弄,2室1厅,61平,4800,78,2017.03.20上架,http://sh.lianjia.com/zufang/shz3850973.html,121.5598016,31.19786976
凌兆新村，2室1厅，受欢迎好房，闹中取静,凌兆新村（上浦路69弄）,2室1厅,55平,4500,81,2017.03.17上架,http://sh.lianjia.com/zufang/shz3843175.html,121.4967614,31.15063417
盛世年华，生活很便利，最近看房多，链家房源,盛世年华,2室2厅,85平,12000,141,2017.03.13上架,http://sh.lianjia.com/zufang/shz3835545.html,121.545231,31.234402
多次带看，南北通，大气四室，有钥匙方便看,浦东世纪花园（公寓）,4室2厅,180平,16500,91,2017.03.12上架,http://sh.lianjia.com/zufang/shz3834293.html,121.562603,31.216895
钥匙在店，光线充足，人气房源，生活很便利,东方龙苑,2室2厅,98平,8500,86,2017.05.10上架,http://sh.lianjia.com/zufang/shz3827412.html,121.538146,31.20674
链家好房，精致户型，看房有钥匙，人气房源,仁恒滨江园,2室2厅,102平,19000,186,2017.03.05上架,http://sh.lianjia.com/zufang/shz3816915.html,121.514066,31.236233
陆家嘴花园，好房好心情，上下楼方便，多次带看,陆家嘴花园（二期）,3室2厅,148平,14000,94,2017.02.23上架,http://sh.lianjia.com/zufang/shz3793071.html,121.548948,31.236296
滨江大楼，两室户，有爱有家，高区景观房,滨江大楼,2室1厅,70平,7000,100,2017.02.14上架,http://sh.lianjia.com/zufang/shz3769285.html,121.5218271,31.22226537
金羽名庭，生活很便利，高清大图，简约二室,金羽名庭,2室2厅,102平,9000,88,2017.02.09上架,http://sh.lianjia.com/zufang/shz3758028.html,121.563539,31.243425
桃林小区，有钥匙方便看，附近有地铁，上门实拍,桃林小区,2室2厅,96平,7400,77,2017.01.22上架,http://sh.lianjia.com/zufang/shz3736779.html,121.552138,31.237232
交通方便，多次带看，2室2厅2卫，空气清新,世茂滨江花园,2室2厅,156平,19000,121,2017.01.16上架,http://sh.lianjia.com/zufang/shz3728695.html,121.520399,31.227414
低楼层，上门实拍，南北户型，一链倾城,东陆新村五街坊,2室2厅,77平,5500,71,2017.01.15上架,http://sh.lianjia.com/zufang/shz3726514.html,121.5991891,31.28462762
世茂滨江花园，享受好房，光线充足，钥匙房,世茂滨江花园,4室2厅,276平,31000,112,2017.01.14上架,http://sh.lianjia.com/zufang/shz3724986.html,121.520399,31.227414
钥匙在链家，1室0厅，最近看房多，交通方便,西镇小区（浦东）,1室0厅,35平,3500,100,2017.01.10上架,http://sh.lianjia.com/zufang/shz3717606.html,121.554008,31.247331
交通方便，有钥匙，人气房源，有爱有家,联洋年华,2室2厅,118平,11500,97,2017.01.05上架,http://sh.lianjia.com/zufang/shz3708680.html,121.561114,31.232919
花木苑，受欢迎好房，2室1厅1卫，好房好心情,花木苑,2室1厅,73平,7600,104,2017.01.01上架,http://sh.lianjia.com/zufang/shz3700150.html,121.549935,31.216424
环球翡翠湾花园，两室户，多次带看，采光棒,环球翡翠湾花园（公寓）,2室2厅,94平,6500,69,2016.12.27上架,http://sh.lianjia.com/zufang/shz3689357.html,121.539053,31.160076
梅园三街坊，享受好房，受欢迎好房，出行方便,梅园三街坊,1室1厅,27平,4400,162,2016.12.16上架,http://sh.lianjia.com/zufang/shz3662680.html,121.5305678,31.23972158
浦东世纪花园，好房待租，改善住房，地铁沿线,浦东世纪花园（公寓）,3室2厅,126平,13500,107,2016.12.15上架,http://sh.lianjia.com/zufang/shz3659659.html,121.562603,31.216895
采光好，出行方便，看房有钥匙，2室2厅2卫,仁恒滨江园,2室2厅,102平,24000,235,2016.11.20上架,http://sh.lianjia.com/zufang/shz3585947.html,121.514066,31.236233
金桥瑞仕花园，近地铁，有爱有家，看房有钥匙,金桥瑞仕花园,2室2厅,116平,13000,112,2016.11.19上架,http://sh.lianjia.com/zufang/shz3584661.html,121.582859,31.261703
上门实勘，看房方便，空气清新，看房客户多,大唐盛世花园,3室2厅,114平,13000,114,2016.11.18上架,http://sh.lianjia.com/zufang/shz3581006.html,121.566444,31.213217
享受好房，南北户型，实地看房，近地铁,陆家嘴花园（二期）,3室2厅,129平,13500,104,2016.11.13上架,http://sh.lianjia.com/zufang/shz3569182.html,121.548948,31.236296
3室1厅1卫，最近看房多，钥匙在链家，低区出入方便,樱花坊,3室1厅,74平,9000,121,2017.08.14上架,http://sh.lianjia.com/zufang/shz4157187.html,121.558072,31.214566
链家房源，在租四房，附近有地铁，刚挂牌,江临天下,4室2厅,210平,20000,95,2017.08.16上架,http://sh.lianjia.com/zufang/shz4160269.html,121.518117,31.232224
丽都成品，放心好房，一室小户型，实地看房,丽都成品,1室1厅,52平,4600,88,2017.08.14上架,http://sh.lianjia.com/zufang/shz4157144.html,121.5964369,31.28151558
有钥匙房源，新上房源，实地看房，地铁沿线,开发浦东,2室1厅,67平,7500,111,2017.08.13上架,http://sh.lianjia.com/zufang/shz4154688.html,121.524557,31.230854
新鲜挂牌，精致户型，近地铁，链家有钥匙,上南五村,2室1厅,54平,5200,96,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152644.html,121.506795,31.185774
链家有钥匙，南北通，链家好房，近地铁,齐二小区,2室1厅,57平,4800,84,2017.08.12上架,http://sh.lianjia.com/zufang/shz4152352.html,121.518685,31.189068
华丽家族花园，附近有地铁，空气清新，实地看房,华丽家族花园,3室2厅,150平,13000,86,2017.08.12上架,http://sh.lianjia.com/zufang/shz4151834.html,121.564362,31.229917
新出好房，实地看房，好房好心情，钥匙在店,富特三村,2室1厅,58平,3700,63,2017.08.11上架,http://sh.lianjia.com/zufang/shz4150712.html,121.595495,31.340002
实地看房，光线非常好，有钥匙，新上房源,德州二村,1室1厅,32平,4500,140,2017.08.11上架,http://sh.lianjia.com/zufang/shz4150609.html,121.498652,31.175108
济阳一村，钥匙在店，地铁沿线，精致户型,济阳一村,2室1厅,56平,4300,76,2017.08.10上架,http://sh.lianjia.com/zufang/shz4148247.html,121.4891253,31.17198095
恒大华城天地苑，新上房源，实地看房，高清大图,恒大华城天地苑,3室2厅,130平,8600,66,2017.08.09上架,http://sh.lianjia.com/zufang/shz4145705.html,121.4920908,31.16548251
放心好房，生活很便利，采光好，刚挂牌,上海绿城,2室2厅,122平,12000,98,2017.08.07上架,http://sh.lianjia.com/zufang/shz4143325.html,121.539738,31.211494
人气房源，看房有钥匙，出行方便，空气清新,顺馨佳园,4室2厅,130平,6500,50,2017.08.02上架,http://sh.lianjia.com/zufang/shz4133074.html,121.683402,31.198141
在租四房，新鲜挂牌，南北直通，出行方便,浦东世纪花园（公寓）,4室2厅,179平,17000,94,2017.07.29上架,http://sh.lianjia.com/zufang/shz4125350.html,121.562603,31.216895
德州二村，实地看房，上门实拍，新鲜好房,德州二村,2室1厅,53平,5000,94,2017.07.27上架,http://sh.lianjia.com/zufang/shz4103919.html,121.498652,31.175108
好房好心情，低区出入方便，高清大图，2室1厅,中芯花园（公寓）,2室1厅,89平,7000,78,2017.08.11上架,http://sh.lianjia.com/zufang/shz4081102.html,121.625275,31.223134
刚挂牌，简约二室，高区景观好，生活很便利,联丰一期,2室1厅,63平,4700,74,2017.08.16上架,http://sh.lianjia.com/zufang/shz4074298.html,121.5067293,31.16369696
实地看房，高清大图，附近有地铁，新鲜上架,华丽家族花园,3室2厅,150平,14500,96,2017.08.16上架,http://sh.lianjia.com/zufang/shz4038588.html,121.564362,31.229917
盛大金磐，舒适三室，新上房源，放心好房,盛大金磐,3室2厅,194平,32000,164,2017.08.16上架,http://sh.lianjia.com/zufang/shz3518050.html,121.512398,31.237614
证大家园，交通方便，放心好房，看房方便,证大家园（公寓）,3室2厅,116平,8600,74,2017.08.07上架,http://sh.lianjia.com/zufang/shz4143112.html,121.6028134,31.28632734
成山小区，低区出入方便，链家好房，地铁沿线,成山小区,2室1厅,75平,5500,73,2017.06.09上架,http://sh.lianjia.com/zufang/shz4021126.html,121.5181205,31.17557114
附近有地铁，钥匙在店，实地看房，精致户型,峨海小区,2室2厅,61平,6100,100,2017.08.05上架,http://sh.lianjia.com/zufang/shz4139570.html,121.53392,31.221726
东昌新村，适合自住，有钥匙，链家房源,东昌新村,2室1厅,49平,6500,132,2017.08.05上架,http://sh.lianjia.com/zufang/shz4139119.html,121.51825,31.23831918
